id;price;name;url;ok0;x1;x2;y1;y2;ok;site
1021;3290;Resanta ASN-2000/1-C 2000 Вт;https://www.master-4.ru/product/stabilizator-napryazheniya-resanta-asn-20001-ts?utm_source=nadavi;0;1926.0;2111.0;1029.0;1091.0;1.0;master-4.ru
1022;23800;Система кругового обзора 360 градусов Bird view с подключением к OBD;https://playavto.ru/parktroniki/sistema-krugovogo-obzora-360-gradusov-bird-view-s-podklyucheniem-k-obd?utm_source=Nadavi;0;1215.0;1370.0;948.0;987.0;1.0;playavto.ru
1023;28563;DVG-5008S Шлюз SIP VoIP 8хFXS, 4xLAN 10/100, 1xWAN 10/100, роутер (DVG-500;https://srv-trade.ru/catalog/setevoe_oborudovanie/setevoe_oborudovanie_d_link/telefoniya_voip/shlyuzy_voip_8_16_portov/shlyuz_sip_voip_8khfxs_4xlan_10_100_1xwan_10_100_router.html?r1=yandext&r2=;0;0.0;0.0;0.0;0.0;0.0;srv-trade.ru
1024;23900;Стойка гантельная Fitnessport DR-16;https://www.gipersport.ru/catalog/silovye-trenazhery/fitnessport-dr-16/?utm_source=Nadavi&utm_campaign=silovye-trenazhery&utm_medium=cpc&utm_term=34308&r1=nadavi;0;1524.0;1775.0;1187.0;1251.0;1.0;gipersport.ru
1025;2534;Кусачки боковые Knipex KN-7026160;https://geon.ru/product/knipex-kusachki-bokovye-kn-7026160/?utm_source=nadavi&utm_medium=cpc;0;0.0;0.0;0.0;0.0;0.0;geon.ru
1026;11590;Canon EOS 550D body;https://cameramart.ru/glavnaya/product/canon-eos-550d-body?utm_source=market.yandex.ru&utm_term=626312216;0;1558.0;1678.0;1027.0;1056.0;1.0;cameramart.ru
1028;6888;Schneider Electric A9D32610;https://rushop.se.com/differentsialnyy-avtomaticheskiy-vyklyuchatel-schneider-electric-idpn-n-vigi-6ka-10a-c-30ma-a-a9d32610.html?utm_campaign=fullfeed&utm_content=6888&utm_medium=teaser_cpc&utm_source=nadavi&utm_term=20698;0;0.0;0.0;0.0;0.0;0.0;rushop.se.com
1029;1062;Camelion KD-312;https://zbat.ru/svetilniki/nastolnye-svetilniki/2355/?utm_source=Nadavi&utm_medium=cpc;0;2178.0;2294.0;1037.0;1072.0;1.0;zbat.ru
1030;19990;Caso FastVac 500;https://protechniku.ru/vakuumator-caso-fast-vac500;0;1506.0;1618.0;1028.0;1054.0;1.0;protechniku.ru
1031;1310;Mystery MDV-724U;https://www.komfortbt.ru/digital_technique/dvd_blu_ray_players/mystery/mdv_724u/?utm_source=nadavi-ru&utm_medium=cpc&utm_campaign=msk-tsifrovaya+tehnika+%2F+audio-video+tehnika+%2F+DVD-pleeryi&utm_content=ven_Mystery_Item_MDV-724U&utm_term=187312-MDV-724U;0;2229.0;2354.0;981.0;1019.0;1.0;komfortbt.ru
1032;10900;Piteco 905V;https://tehnosadov.satom.ru/p/493122910-biotualet-piteco-905v/?utm_source=nadavi&utm_medium=cpc;0;1542.0;1732.0;1186.0;1233.0;1.0;tehnosadov.satom.ru
1033;19800;Canon Speedlite 600 EX-RT;https://foto-tehnik.ru/vspyshki/canon-speedlite-600ex-rt?utm_source=Nadavi;0;1979.0;2188.0;844.0;897.0;1.0;foto-tehnik.ru
1034;3240;Шкатулка для 3-х часов Capricio;https://www.delpodarki.ru/catalogue/tovar-5041/?utm_medium=cpc&utm_content=shkatulka-dlya-3-h-chasov-capricio&utm_term=5041&utm_campaign=dlya-kollektsii-chasov&utm_source=nadavi.net;0;1218.0;1450.0;882.0;951.0;1.0;delpodarki.ru
1035;1500;Ultramounts UM890;https://www.vse-elementarno.ru/dlja-tv-s-diagonalu-ot-26-do-40/5802-kronshteyn-ultramounts-um890.html;0;1624.0;1745.0;719.0;757.0;1.0;vse-elementarno.ru
1036;794;Очки стрелковые Venture Gear 5810S;https://cccp-gun.ru/shop/1527/desc/ochki-strelkovye-venture-gear-5810s?utm_source=nadavi;0;1431.0;1567.0;1122.0;1154.0;1.0;cccp-gun.ru
1037;2110;Ea2 EN205;http://ziwo.ru/Ea2-EN205/?path=Ea2-EN205/&utm_source=Nadavi&utm_medium=cpc&utm_content=o_48359-c_40-s_1-k_146-p_1-i_0-d_3;0;0.0;0.0;0.0;0.0;0.0;ziwo.ru
1038;1840;SanDisk Extreme PRO SD UHS-II;https://elektro-park.ru/goods/sandisk-sddr-399-g46-art5759897/?utm_source=nadavi&utm_content=5759897&utm_medium=cpc&utm_term=5759897&utm_campaign=pricelist;0;2113.0;2228.0;839.0;875.0;1.0;elektro-park.ru
1040;2599;Мастер Альба-1 венге/дуб молочный;https://www.komfortbt.ru/furniture/bedside_tables/master/d090d0bbd18cd0b1d0b0_1_d0b2d0b5d0bdd0b3d0b5_d0b4d183d0b1_d0bcd0bed0bbd0bed187d0bdd18bd0b9/?utm_source=nadavi-ru&utm_medium=cpc&utm_campaign=msk-mebel+%2F+mebel+dlya+spalni+%2F+prikrovatnyie+tumbyi&utm_content=ven_master_Item_alba-1-venge-dub-molochnyiy&utm_term=132112-alba-1-venge-dub-molochnyiy;0;2227.0;2353.0;1251.0;1289.0;1.0;komfortbt.ru
1041;1800;Endever Odyssey Q-404;http://vaporland.ru/endever_odyssey_q404.html?utm_source=Nadavi&utm_medium=cpc;0;1766.0;1884.0;747.0;782.0;1.0;vaporland.ru
1042;10360;Шкатулка для 4 часов с 9 отделениями для запонок;https://www.delpodarki.ru/catalogue/tovar-7707/?utm_medium=cpc&utm_content=shkatulka-dlya-4-chasov-s-9-otdeleniyami-dlya-zaponok&utm_term=7707&utm_campaign=dlya-kollektsii-chasov&utm_source=nadavi.net;0;1195.0;1477.0;948.0;1017.0;1.0;delpodarki.ru
1043;133796;Cisco HWIC-4T;https://salutos.ru/catalog/oborudovanie-cisco/cisco-moduli/moduli-rasshirenija-cisco/product-1919;0;0.0;0.0;0.0;0.0;0.0;salutos.ru
1044;13999;Thomson T40FSL5130 40 ;https://www.imperiatechno.ru/Televizory_ot_32_do_47/thomson/Thomson_T40FSL5130_.html?utm_source=nadavi&utm_medium=click&utm_campaign=vnov;0;1906.0;2077.0;980.0;1028.0;1.0;imperiatechno.ru
1045;1120;APC P43B-RS 1 м черный;https://elektro-park.ru/goods/apc-p43b-rs-art5381547/?utm_source=nadavi&utm_content=5381547&utm_medium=cpc&utm_term=5381547&utm_campaign=pricelist;0;2113.0;2228.0;753.0;789.0;1.0;elektro-park.ru
1046;5610;Sven VR-S 3000 3 кВА / 1800 Вт;https://elektro-park.ru/goods/sven-vr-s3000-art5957300/?utm_source=nadavi&utm_content=5957300&utm_medium=cpc&utm_term=5957300&utm_campaign=pricelist;0;2111.0;2228.0;839.0;875.0;1.0;elektro-park.ru
1047;5535;Cobalt K-52T;https://www.zaglyani.ru/catalog/sejfy/mebelnye-i-ofisnye-sejfy/mebelnye-i-ofisnye-sejfy-cobalt/sejf-mebelnyj-cobalt-k-52t.html?utm_source=Nadavi;0;481.0;549.0;479.0;500.0;1.0;zaglyani.ru
1048;2690;Xiaomi Xiaoyang 25L;https://xi.express/catalog/ryukzak_shkolnyy_vodonepronitsaemyy_s_penalom_xiaomi_xiaoyang_25l_backpack_4_6_class_rozovyy.html?utm_source=Nadavi&utm_medium=cpc&utm_campaign=Nadavi;0;1597.0;1747.0;774.0;821.0;1.0;xi.express
1049;22613;Janome DC 3050;https://ttt.ru/index.php?page=shop.product_details&flypage=shop.flypage&option=com_virtuemart&product_id=333352&category_id=243&utm_source=nadavi&utm_term=333352;0;1087.0;1305.0;725.0;779.0;1.0;ttt.ru
1050;290;Бленда JJC для Canon ES-22, EOS-M;https://sankt-peterburg.abc.ru/catalog/blenda-jjc-dla-canon-es-22-eos-m-98038.html?utm_source=Nadavi&utm_medium=cpc&utm_campaign=Nadavi;0;0.0;0.0;0.0;0.0;0.0;sankt-peterburg.abc.ru
1051;3750;Zoom APH-4n Pro;https://www.dj-store.ru/oborudovanie/studiya_zvukozapisi/rekordery-portostudii/dopolnitelnye-aksessuary/24127_zoom-aph-4n-pro.html?utm_source=Nadavi;0;1861.0;2035.0;734.0;787.0;1.0;dj-store.ru
1052;12947;Лазерный дальномер Veber 6х26 LR 800;https://sankt-peterburg.abc.ru/catalog/lazernyj-dalnomer-veber-6h26-lr-800-219050.html?utm_source=Nadavi&utm_medium=cpc;0;2095.0;2263.0;804.0;844.0;1.0;sankt-peterburg.abc.ru
1053;5590;Akvastorozh Expert 1x25 Pro;https://tavago.ru/sistema-zashchity-ot-protechek-vody/komplektuyushchie/krany-sharovye/akvastorozh-ekspert/49354-elektrokran-akvastorog-25-versiya-ekspert.html?utm_source=Nadavi;0;2150.0;2284.0;776.0;817.0;1.0;tavago.ru
1054;3890;Xiaomi Mi Box 4;https://appleavenue.ru/catalog/tv_pristavki_statsionarnye_mediapleery/mediapleer_xiaomi_mi_box_4_white_mdz_21_aa/?r1=yandext&r2=&utm_source=Nadavi&utm_medium=cpc;0;1900.0;2027.0;911.0;949.0;1.0;appleavenue.ru
1055;17056;Gastrorag HBS-220;https://www.securitymag.ru/catalog/item/gastronomicheskaya_mashina_gastrorag_hbs-220/?utm_source=Nadavi&utm_medium=cpc;0;0.0;0.0;0.0;0.0;0.0;securitymag.ru
1056;10850;APC Back-UPS 850VA BE850G2-RS 850 ВА;https://elektro-park.ru/goods/apc-be850g2-rs-art50088781/?utm_source=nadavi&utm_content=50088781&utm_medium=cpc&utm_term=50088781&utm_campaign=pricelist;0;2113.0;2255.0;779.0;815.0;1.0;elektro-park.ru
1057;4820;СОКОЛ ВШ-8 Венге/беленый дуб;https://www.komfortbt.ru/furniture/hallways/sokol/ddd6017ec1f924adca598312429f4c4fp174263/?utm_source=nadavi-ru&utm_medium=cpc&utm_campaign=msk-mebel+%2F+mebel+dlya+prihojey+%2F+prihojie&utm_content=ven_sokol_Item_vsh-8-venge-belenyiy-dub&utm_term=174263-vsh-8-venge-belenyiy-dub;0;2226.0;2354.0;981.0;1019.0;1.0;komfortbt.ru
1058;4548;Emelya UK2;https://trio96.ru/novye-postupleniya/podogrev-sidenij-emelya-uk-2?utm_source=Nadavi&utm_medium=cpc;0;1408.0;1593.0;994.0;1032.0;1.0;trio96.ru
1059;2340;Cloma Pharma Black Spider 25 100 cap 100 шт;https://gold-standart.com/zhiroszhigateli/cloma_pharma_black_spider_100_kapsul_ssha_4657?utm_medium=cpc&utm_source=adverb;0;2105.0;2265.0;881.0;935.0;1.0;gold-standart.com
1060;16000;Apple AirPods 2 with Charging Case;https://economdrom.ru/products/naushniki-apple-airpods-2-color-bez-besprovodnoj-zaryadki-chehla-chernyj?utm_source=nadavi&utm_medium=cpc;0;1662.0;1889.0;885.0;941.0;1.0;economdrom.ru
1061;4500;Комплект дополнительных аксессуаров Plus для отпаривателя MIE Forza;https://shop.mie-eu.com/catalog/utyugi/utyug_k_otparivatelyu_mie_forza/?r1=yandext&r2=&utm_source=nadavi&utm_medium=cpc;0;1716.0;1845.0;1024.0;1062.0;1.0;shop.mie-eu.com
1062;27190;Hubsan Zino H117S;https://somebox.ru/product/rc_quadcopter_rtf_hubsan_zino_h117s.html?offerID=31768&utm_source=Nadavi;0;0.0;0.0;0.0;0.0;0.0;somebox.ru
1063;55080;Mitsubishi Heavy Premium SRK20ZS-W 20 м²;https://air-sity.ru/konditsionery/nastennye-konditsionery/nastennie-kondicionery-Mitsubishi_heavy/mitsubishi-heavy-srk20zs-wsrc20zs-s?utm_source=Nadavi&utm_medium=cpc;0;1224.0;1466.0;956.0;1015.0;1.0;air-sity.ru
1064;2850;Iron Mole IMPEN221000EX0000 Трубчатый удлинитель SPNFL 1000 мм;https://motobur.ru/udlinitel-sneka-spnfl-600-mm/?utm_source=Nadavi;0;1492.0;1638.0;763.0;804.0;0.0;motobur.ru
1065;62890;Oxygen EX-56 HRC;https://tehnobt.ru/catalog/sport_tovar/ellipticheskie_trenazhery/ellipticheskiy_trenazher_oxygen_fitness_ex_56_hrc.html?r1=yandext&r2=&from=nadavi;0;2330.0;2457.0;660.0;690.0;1.0;tehnobt.ru
1066;6970;Lenovo 4X90M60789;https://www.nwht.ru/catalog/aksessuary_i_zapchasti_dlya_noutbukov/dok_stantsiya_lenovo_usb_c_travel_hub_4x90m60789.html?r1=nadavi&utm_source=Nadavi;0;0.0;0.0;0.0;0.0;0.0;nwht.ru
1067;4336;Swiss Arms SIG SP2022;https://cccp-gun.ru/shop/195/desc/pnevmaticheskij-pistolet-swiss-arms-sig-sp2022-metall?utm_source=nadavi;0;1431.0;1592.0;1122.0;1154.0;1.0;cccp-gun.ru
1068;5232;Aquario AC 159-160A 9 м 160 мм;https://tehnosadov.satom.ru/p/493139171-nasos-aquario-ac-159-160a/?utm_source=nadavi&utm_medium=cpc;0;1540.0;1696.0;1186.0;1233.0;1.0;tehnosadov.satom.ru
1069;449;Oztay Super Magnum 4.5 mm 0.51 g 500 pcs;https://cccp-gun.ru/shop/3883/desc/puli-pnevmaticheskie-super-oztay-diabolo-4-5-mm-500-sht-0-5-g?utm_source=nadavi;0;1431.0;1567.0;1122.0;1154.0;1.0;cccp-gun.ru
1071;4626;Aiko TT-23 EL;https://www.safetut.ru/catalog/aiko-tt-23-el/;0;1394.0;1566.0;739.0;791.0;1.0;safetut.ru
1072;2850;АКБ для Аргут А-21 2200 mAh;https://market2you.ru/catalog/radio-stations/akkumulyatory_dlya_ratsiy/akb-dlya-argut-a-21-2200-mah/?utm_source=nadavi&utm_medium=cpc;0;1708.0;1835.0;931.0;969.0;1.0;market2you.ru
1073;89;АНИ Пласт вспененная 4304085;https://www.obi.ru/truby-dlya-naruzhnoi-kanalizacii-i-aksessuary/prokladka-dlya-bachka-unitaza-ani-plast-vspenennaya/p/4304085?storeId=037&wt_mc=psm.yandexmarket.msk.037&utm_campaign=nadavi_msk&utm_content=ch_yandex_market__cid_266118__cat_465&utm_medium=cpc&utm_source=nadavi&utm_term=4304085;0;0.0;0.0;0.0;0.0;0.0;obi.ru
1074;8000;CHAMPION GBV326S;https://profi-tools.ru/pylesos-sadovyj-champion-gbv326s/?utm_source=nadavi&utm_medium=cpc;0;1902.0;1990.0;874.0;902.0;1.0;profi-tools.ru
1075;8999;Бытовой дозиметр «Радэкс РД1706»;https://hello-24.ru/izmeritelnye-pribory/dozimetry/radex/radex-rd1706;0;1466.0;1626.0;1126.0;1175.0;1.0;hello-24.ru
1076;80;Рукоятка для напильника Stihl, деревянная;https://st-tools.ru/product/stihl-rukoyatka-dlya-napilnika-derevyannaya-rukoyatka-dlya-napilnika-derevyannaya/?utm_source=Nadavi&utm_term=3430;0;1443.0;1519.0;907.0;960.0;1.0;st-tools.ru
1077;6550;Timberk Самогонный аппарат (дистиллятор) Шахтер 12 л;http://www.samogonnij-apparat.ru/catalog/samogonnye-apparaty/samogonnye-apparaty-feniks/distilyaciya1/samogonnye-apparaty-distillyatory-shahter/samogonnyy-apparat-distillyator-shahter-12-l.html?utm_source=Nadavi&utm_medium=cpc;0;1103.0;1171.0;1296.0;1316.0;1.0;samogonnij-apparat.ru
1079;19990;Akvastorozh Expert 2x15;https://tavago.ru/sistema-zashchity-ot-protechek-vody/gotovye-resheniya/61220-komplekt-ekspert-215.html?utm_source=Nadavi;0;2151.0;2316.0;822.0;863.0;1.0;tavago.ru
1080;8150;Kalibr ELBA-1130;https://snablog.ru/catalog/elektrotelfery_lebedki_elektricheskie/lebyedka-elektricheskaya-avtomobilnaya-kalibr-elba-1130-/?utm_source=nadavi&utm_medium=cpc;0;1915.0;2044.0;586.0;624.0;1.0;snablog.ru
1081;2199;Everlast Пояс для тяжелой атлетики Everlast Perfomance Foam Core Everlast;https://rocky-shop.ru/accessories/poyas-dlya-tyazheloi-atletiki-everlast-perfomance-foam-core-24620.html?utm_source=addigital_network&utm_medium=cpc&utm_campaign=addigital_network&utm_content=atria;0;0.0;0.0;0.0;0.0;0.0;rocky-shop.ru
1082;15795;De Luxe 506040.14;https://click-bt.ru/catalog/krupno-bytovaya-tekhnika-dlya-kukhni/kukhonnye-plity/kukhonnaya-plita-deluxe-506040-14g/?r1=yandext&r2=;0;2076.0;2287.0;788.0;840.0;1.0;click-bt.ru
1083;3290;Xiaomi Mi Box 4C;https://appleavenue.ru/catalog/tv_pristavki_statsionarnye_mediapleery/mediapleer_xiaomi_mi_box_4c_black_mdz_20_aa/?r1=yandext&r2=&utm_source=Nadavi&utm_medium=cpc;0;1900.0;2027.0;911.0;949.0;1.0;appleavenue.ru
1084;25855;Omnitronic XDP-1400;https://www.dj-store.ru/oborudovanie/didzhejev/cd_proigryvateli/42163_omnitronic-xdp-1400.html?utm_source=Nadavi;0;1840.0;2056.0;734.0;787.0;1.0;dj-store.ru
1086;23800;Система кругового обзора 360 градусов Bird view с подключением к OBD;https://playavto.ru/parktroniki/sistema-krugovogo-obzora-360-gradusov-bird-view-s-podklyucheniem-k-obd?utm_source=Nadavi;0;1215.0;1370.0;948.0;987.0;1.0;playavto.ru
1087;33830;Gorenje BM 251S7 XG;https://bistrotehnika.ru/p327264128-mikrovolnovaya-pech-vstraivaemaya.html?utm_source=Nadavi&utm_medium=cpc;0;1559.0;1661.0;721.0;744.0;1.0;bistrotehnika.ru
1088;49700;Brother Innov-is 750;https://sewcity.ru/vyshivalnye-mashiny/brother-5/vyshivalnaya-mashina-brother-innov-750-e-nv-750-e-brother-in.html?utm_source=nadavi.market;0;1375.0;1522.0;1035.0;1070.0;1.0;sewcity.ru
1089;25300;AeroFIT MaxFit 16;https://tehnobt.ru/catalog/sport_tovar/begovye_dorozhki/begovaya_dorozhka_aerofit_maxfit_16w.html?r1=yandext&r2=&from=nadavi;0;2330.0;2457.0;660.0;690.0;1.0;tehnobt.ru
1091;6990;Philips SCF332/01;https://www.shop.philips.ru/dlya-materi-i-rebenka/grudnoye-vskarmlivaniye/molokootsosy-html/odinarnyy-elektronnyy-molokootsos-philips-avent-scf332-31.html?utm_campaign=fullfeed&utm_content=6990&utm_medium=teaser_cpc&utm_source=nadavi&utm_term=11800;0;1603.0;1761.0;1146.0;1187.0;1.0;shop.philips.ru
1092;6290;Huawei E3372;https://shopcarry.ru/main/4g_lte_modemi/huawei-e3372-anten-perehodn/?utm_source=Nadavi&utm_medium=cpc;0;0.0;0.0;0.0;0.0;0.0;shopcarry.ru
1093;700;Универсальный коврик-пазл «Euro Cover», дерево темно-коричневый 50х50;https://shop.mie-eu.com/catalog/myagkiy_pol/kovriki_pazl/universalnyy_kovrik_pazl_euro_cover_derevo_temno_korichnevyy_50kh50/?r1=yandext&r2=&utm_source=nadavi&utm_medium=cpc;0;1716.0;1802.0;1024.0;1062.0;1.0;shop.mie-eu.com
1095;40185;Термопресс горизонтально-поворотный Bulros F-210;https://www.dparadise.ru/termopress-gorizontalno-povorotnyy-bulros-f-210/?utm_source=Nadavi;0;1711.0;1845.0;1078.0;1110.0;1.0;dparadise.ru
1096;17990;Бильярдный стол DFC DYNAMITE GS-BT-2290;https://biliard-expert.ru/biljardnij-stol-dfc-dynamite?utm_source=Nadavi;0;0.0;0.0;0.0;0.0;0.0;biliard-expert.ru
1097;35500;Canon EOS 250D body;https://texnogor.ru/goods/Canon-EOS-250D-Body-2?mod_id=218359643;0;1605.0;1749.0;982.0;1017.0;1.0;texnogor.ru
1098;656;Газовый блок Patriot BH-MR31 (M4, AR15);https://popadiv10.ru/gazovy-blok-patriot-bh-mr31-m4-ar15/;0;2034.0;2125.0;1200.0;1240.0;1.0;popadiv10.ru
1099;4519;Navitel MR250;https://avtogear.ru/MR250-NV.html?utm_source=moskva.ekatalog&utm_medium=cpc&utm_campaign=regi-v-zerkale&utm_term=Navitel+MR250+NV&utm_content=20946;0;1534.0;1661.0;1091.0;1133.0;1.0;avtogear.ru
1100;5775;Клюшка Tackla Air 1051 INT Flex 65 (8) левая;https://technostor.ru/catalog/produ%D1%81t/klyushka--tackla-air-1051-int-flex-65-8-levaya?utm_source=nadavi.market&utm_medium=CPC&utm_term=400939;0;1975.0;2118.0;852.0;895.0;1.0;technostor.ru
1101;3290;Набор для покера Russian Poker на 200 фишек RusP200;https://biliard-expert.ru/nabor-dlja-pokera-russian-poker-na-200-fishek?utm_source=Nadavi;0;0.0;0.0;0.0;0.0;0.0;biliard-expert.ru
1102;2500;KITFORT KT-929;https://sewingstore.ru/kitfort-kt-929_2?utm_source=nadavi&utm_medium=cpc;0;1687.0;1932.0;1115.0;1157.0;1.0;sewingstore.ru
1103;76900;Asko Сушильный шкаф ASKO DC7774V.W;https://xn----ctbjbpanmlzz1b4i.com/p392540325-sushilnyj-shkaf-asko.html?utm_source=nadavi;0;1462.0;1607.0;865.0;900.0;1.0;xn----ctbjbpanmlzz1b4i.com
1104;2142;RAVAK Средство для очистки гидромассажной системы GR00002009;https://ravak-market.ru/product/223-ravak-sredstvo-dlya-ochistki-gidromassazhnoy-sistemy.html?utm_source=nadavi&utm_medium=cpc;0;2045.0;2160.0;943.0;980.0;1.0;ravak-market.ru
1105;146320;VPLL-Z1014 Среднефокусная линзя Sony для проекторов VPL-FX40L/VPL-FE40L/VP;http://www.fobis.ru/lamps/75/11498.html?utm_source=Nadavi_main&utm_medium=cpc;0;1833.0;2056.0;1124.0;1171.0;1.0;fobis.ru
1106;37990;STIHL GHE 250;https://st-tools.ru/product/stihl-ghe-250-elektricheskiy-izmelchitel/?utm_source=Nadavi&utm_term=6318;0;1443.0;1661.0;845.0;898.0;1.0;st-tools.ru
1107;935;Доска для рисования с 3D эффектом BONDIBON Подводный мир ВВ3115;https://www.sunnytoy.ru/shop/doska_dlya_risovaniya_s_3d_effektom_bondibon_podvodnyj_mir.html?utm_source=nadavi&utm_medium=cpc&utm_campaign=nadavi_msk&utm_content=group_18&utm_term=50360;0;2185.0;2308.0;1231.0;1285.0;1.0;sunnytoy.ru
1108;8856;"Grundfos UP 15/14 B PM 1.2 м 1 80 мм""";https://tavago.ru/nasosy/tsirkulyatsionnye-nasosy/grundfos/seriya-up/tsirkulyatsionnyy-nasos-grundfos-up-15-14-b-pm.html?utm_source=Nadavi;0;2149.0;2285.0;776.0;817.0;1.0;tavago.ru
1109;1790;KingCamp KG3753;https://hikeandkayak.ru/item/king-camp---gamak-3753-parachute-hammock-;0;1494.0;1618.0;1138.0;1179.0;1.0;hikeandkayak.ru
1110;163730;Короткофокусный объектив NEC NP4000/4001/4100/4100W (NP07ZL);http://www.fobis.ru/lamps/75/691.html?utm_source=Nadavi_main&utm_medium=cpc;0;1833.0;2056.0;1062.0;1109.0;1.0;fobis.ru
1111;31053;Тумба без умывальника Opadiris Сакура 80, светлый орех (фасад зеркало);https://opadiris.shop/catalog/mebel_opadiris/tumba_opadiris_pod_umivalnik/tumba_bez_umyvalnika_opadiris_sakura_80_svetlyy_orekh_fasad_zerkalo.html?utm_source=nadavi;0;2142.0;2376.0;1004.0;1042.0;1.0;opadiris.shop
1112;299;Компас ДС 462;https://cccp-gun.ru/shop/2006/desc/kompas-ds-462?utm_source=nadavi;0;1431.0;1567.0;1122.0;1154.0;1.0;cccp-gun.ru
1113;100000;Однофонтурная вязальная машина Silver Reed SK 840 + ПО;https://sewing-kingdom.ru/katalog/vyazalnye-mashiny/silver-reed/odnofonturnaya-vyazalnaya-mashina-silver-reed-sk-840-_-po?utm_source=Nadavi;0;773.0;1000.0;1025.0;1073.0;1.0;sewing-kingdom.ru
1114;1050;Аромат (ваниль);https://venta.federal-online.ru/aroma-vanilla/?utm_source=marketplace&utm_term=nadavi&acp_=000000;0;0.0;0.0;0.0;0.0;0.0;venta.federal-online.ru
1115;52790;Onkyo TX-8250;https://hifistore.ru/setevoj-stereoresiver-onkyo-tx-8250-black_scu37251/?utm_source=nadavi&ymclid=37251;0;1755.0;1990.0;542.0;603.0;1.0;hifistore.ru
1116;367;Лента белого свечения Lightstar 402032;https://brend-svet.ru/69990/?utm_source=nadavi&utm_medium=cpc;0;1738.0;1809.0;1032.0;1064.0;1.0;brend-svet.ru
1118;2260;Сибртех Лазерный дальномер PM-40, 40м с пузырьковым уровнем// Сибртех 4044;https://elektro-park.ru/goods/sibrteh-4044996169217-art50068877/?utm_source=nadavi&utm_content=50068877&utm_medium=cpc&utm_term=50068877&utm_campaign=pricelist;0;2112.0;2228.0;753.0;789.0;1.0;elektro-park.ru
1119;767;Ubiquiti UniFi Pro;https://asp24.ru/komplektujushhie/krepezhnaya-furnitura/unifi-professional-mounting-system/?utm_source=nadavi&utm_medium=cpc;0;1305.0;1528.0;599.0;653.0;1.0;asp24.ru
1120;57456;Адаптер для штатива Leica DST 360;https://leica-shop.ru/product/leica-dst-adapter-dlya-shtativa-360/?utm_source=Nadavi&utm_term=894;0;1464.0;1622.0;1038.0;1076.0;1.0;leica-shop.ru
1121;3590;Wahoo TICKR;https://www.icover.ru/catalog/product/wahoo_fitness_tickr_heart_rate_strap_remeshok_dlya_izmereniy_dannykh_serdtsa_dlya_iphone/?utm_source=addigital_network&utm_medium=cpc&utm_campaign=addigital_network&utm_content=atria;0;2305.0;2509.0;1208.0;1267.0;1.0;icover.ru
1122;840;Ballu BHH/M-09N 0.9 кВт;https://elektro-park.ru/goods/ballu-bhh-m-09n-art5517477/?utm_source=nadavi&utm_content=5517477&utm_medium=cpc&utm_term=5517477&utm_campaign=pricelist;0;2111.0;2188.0;753.0;789.0;1.0;elektro-park.ru
1124;2877;"Автотрансформатор Штиль"" АТ 230/100-0,25-50""";https://shtyl-msk.ru/catalog/ponizhayushchie-avtotransformatory-shtil-230-100-v/at-230-100-0-25-50/?utm_source=Nadavi&utm_medium=cpc&utm_campaign=nadavi.net&utm_content=%D0%90%D0%A2%20230%2F100-0%2C25-50;0;1642.0;1728.0;932.0;958.0;1.0;shtyl-msk.ru
1126;3250;Patriot PT-12AC;https://kyzma.store/products/rantsevyj-raspylitel-patriot-pt-12ac-art-755302530?utm_source=nadavi;0;1126.0;1225.0;683.0;710.0;1.0;kyzma.store
1127;224;Мячи Start Line Training 3* 6 шт. белые;https://med-piter.ru/item/myachi-start-line-training-3-6-sht--belye?utm_source=nadavi&utm_medium=cpc;0;1381.0;1499.0;923.0;972.0;1.0;med-piter.ru
1128;29250;Redford Brigantina Lux;https://hypermarketmebel.ru/catalog/sadovye_kacheli/kacheli_brigantina_lyuks_505/?offer_id=158508&region=msk&utm_term=158508&utm_source=nadavi&utm_medium=cpc;0;2300.0;2562.0;1492.0;1555.0;1.0;hypermarketmebel.ru
1129;4400;Teplocom ST-555-I 0.55 кВА;https://ap-climat.ru/catalog/kotelnoe-oborudovanie/stabilizatory_napryazheniya/teplocom/stabilizator_napryazheniya_teplocom_st_555_i/?r1=yandext&r2=&utm_source=Nadavi&utm_medium=cpc;0;1503.0;1649.0;797.0;841.0;1.0;ap-climat.ru
1130;20419;Gemlux GL-BC62WD серебристый;https://www.whitegoods.ru/goods/82678.htm;0;0.0;0.0;0.0;0.0;0.0;whitegoods.ru
1131;1890;Baofeng BF-A58;https://baofeng-spb.ru/racii/baofeng-bf-a58/;0;1905.0;2079.0;952.0;1005.0;1.0;baofeng-spb.ru
1132;3390;Vihr DN-750;https://tdrimspb.ru/catalog/drenazhnye_nasosy/drenazhnyy-nasos-vikhr-dn-750/?utm_source=nadavi&utm_term=3471;0;2158.0;2276.0;657.0;692.0;1.0;tdrimspb.ru
1133;68900;Honda EU10i;https://shop-energo.ru/catalog/furniture/Honda2/%C8%ED%E2%E5%F0%F2%EE%F0%ED%FB%E9+%E3%E5%ED%E5%F0%E0%F2%EE%F0+Honda+EU10i/?r1=&r2=;0;1163.0;1268.0;668.0;694.0;1.0;shop-energo.ru
